source_id,organization_id,organization_name,source_name,source_type,source_url,official,feed_available,feed_url,feed_type,feed_status,update_frequency,language,topic,priority,monitor_tier,machine_fetchability,requires_javascript,notes,verified_at
google-cloud--developer_blog--098,google-cloud,Google Cloud,Google Cloud — Developer／Engineering,developer_blog,https://developers.googleblog.com/,yes,unknown,,,unknown,日次〜週次,英語,クラウド、Vertex AI、データ、セキュリティ,A,P3,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
google-cloud--research--097,google-cloud,Google Cloud,Google Cloud — Research／Publications,research,https://research.google/,yes,unknown,,,unknown,日次〜週次,英語,クラウド、Vertex AI、データ、セキュリティ,A,P3,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
google-research--newsroom--377,google-research,Google Research,Google Research — 主監視先,newsroom,https://research.google/blog/,yes,unknown,,,unknown,週次〜月次,英語,AI研究、ML、科学、責任あるAI,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
hugging-face--other--389,hugging-face,Hugging Face,Hugging Face — 公式サイト,other,https://huggingface.co/,yes,unknown,,,unknown,日次〜週次,英語,モデルハブ、Transformers、データセット、OSS,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hugging-face--developer_blog--391,hugging-face,Hugging Face,Hugging Face — Developer／Engineering,developer_blog,https://huggingface.co/docs,yes,unknown,,,unknown,日次〜週次,英語,モデルハブ、Transformers、データセット、OSS,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
hugging-face--research--390,hugging-face,Hugging Face,Hugging Face — Research／Publications,research,https://huggingface.co/papers,yes,unknown,,,unknown,日次〜週次,英語,モデルハブ、Transformers、データセット、OSS,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
langchain--newsroom--436,langchain,LangChain,LangChain — Newsroom／News,newsroom,https://blog.langchain.com/,yes,unknown,,,unknown,週次〜月次,英語,LLMアプリ、AIエージェント、開発フレームワーク,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
mlcommons--github_org--455,mlcommons,MLCommons,MLCommons — 公式GitHub Organization,github_org,https://github.com/mlcommons,yes,unknown,,,unknown,月次〜不定期,英語,AIベンチマーク、安全性評価、データ,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
meta-ai--newsroom--019,meta-ai,Meta AI,Meta AI — 主監視先,newsroom,https://about.fb.com/news/,yes,unknown,,,unknown,週次〜月次,英語,オープンモデル、生成AI、XR,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
meta-ai--blog--021,meta-ai,Meta AI,Meta AI — 公式Blog,blog,https://ai.meta.com/blog/,yes,unknown,,,unknown,週次〜月次,英語,オープンモデル、生成AI、XR,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
microsoft-ai--blog--103,microsoft-ai,Microsoft AI / Azure AI,Microsoft AI / Azure AI — 公式Blog,blog,https://www.microsoft.com/en-us/ai/blog/,yes,unknown,,,unknown,週次〜月次,英語,Azure AI、Copilot、企業向けAI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
microsoft-research--newsroom--375,microsoft-research,Microsoft Research,Microsoft Research — 主監視先,newsroom,https://www.microsoft.com/en-us/research/blog/,yes,unknown,,,unknown,週次〜月次,英語,AI研究、システム、科学、社会,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
nvidia--research--254,nvidia,NVIDIA,NVIDIA — Research／Publications,research,https://research.nvidia.com/,yes,unknown,,,unknown,日次〜週次,英語,GPU、AI計算、ネットワーク、ロボティクス,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
nvidia--other--251,nvidia,NVIDIA,NVIDIA — 公式サイト,other,https://www.nvidia.com/,yes,unknown,,,unknown,日次〜週次,英語,GPU、AI計算、ネットワーク、ロボティクス,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
openai--developer_blog--004,openai,OpenAI,OpenAI — Developer／Engineering,developer_blog,https://developers.openai.com/,yes,unknown,,,unknown,日次〜週次,英語,基盤モデル、AIエージェント、API,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
openai--other--002,openai,OpenAI,OpenAI — 公式サイト,other,https://openai.com/,yes,unknown,,,unknown,日次〜週次,英語,基盤モデル、AIエージェント、API,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
openai--research--003,openai,OpenAI,OpenAI — Research／Publications,research,https://openai.com/research/,yes,unknown,,,unknown,日次〜週次,英語,基盤モデル、AIエージェント、API,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
pytorch--newsroom--397,pytorch,PyTorch,PyTorch — Newsroom／News,newsroom,https://pytorch.org/blog/,yes,unknown,,,unknown,週次〜月次,英語,深層学習フレームワーク,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
windsurf--blog--609,windsurf,Windsurf,Windsurf — 公式Blog,blog,https://windsurf.com/blog,yes,unknown,,,unknown,週次〜月次,英語,AIコーディング、IDE、エージェント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
windsurf--newsroom--607,windsurf,Windsurf,Windsurf — 主監視先,newsroom,https://windsurf.com/changelog,yes,unknown,,,unknown,週次〜月次,英語,AIコーディング、IDE、エージェント,A,,html_diff,unknown,主監視先。公式の時系列更新履歴を主監視し、Blog／Newsroomを大型発表の補完に使う。,2026-08-18
xai--newsroom--025,xai,xAI,xAI — 主監視先,newsroom,https://x.ai/news,yes,unknown,,,unknown,週次〜不定期,英語,基盤モデル、生成AI、AIエージェント,A,,html_diff,unknown,主監視先。公式編集面の時系列一覧を主監視し、更新日・新規記事URLで差分を検知する。Release Notesは細かな製品変更の補完に使う。,2026-08-18
amd--github_org--261,amd,AMD,AMD — 公式GitHub Organization,github_org,https://github.com/AMD,yes,unknown,,,unknown,週次〜月次,英語,CPU、GPU、AIアクセラレータ,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
adobe--github_org--299,adobe,Adobe,Adobe — 公式GitHub Organization,github_org,https://github.com/adobe,yes,unknown,,,unknown,週次〜月次,英語,生成AI、クリエイティブソフト、ドキュメント,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ai2--other--348,ai2,Ai2（Allen Institute for AI）,Ai2（Allen Institute for AI） — 公式サイト,other,https://allenai.org/,yes,unknown,,,unknown,週次〜月次,英語,AI研究、オープンモデル、科学AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
ai2--research--349,ai2,Ai2（Allen Institute for AI）,Ai2（Allen Institute for AI） — Research／Publications,research,https://allenai.org/research,yes,unknown,,,unknown,週次〜月次,英語,AI研究、オープンモデル、科学AI,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
anthropic--other--009,anthropic,Anthropic,Anthropic — 公式サイト,other,https://www.anthropic.com/,yes,unknown,,,unknown,週次〜月次,英語,基盤モデル、AI安全性、エージェント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
anthropic--developer_blog--011,anthropic,Anthropic,Anthropic — Developer／Engineering,developer_blog,https://www.anthropic.com/engineering,yes,unknown,,,unknown,週次〜月次,英語,基盤モデル、AI安全性、エージェント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
anthropic--research--010,anthropic,Anthropic,Anthropic — Research／Publications,research,https://www.anthropic.com/research,yes,unknown,,,unknown,週次〜月次,英語,基盤モデル、AI安全性、エージェント,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
anyscale--release_notes--503,anyscale,Anyscale,Anyscale — Release Notes／Changelog,release_notes,https://docs.anyscale.com/release-notes,yes,unknown,,,unknown,週次〜月次,英語,分散AI、Ray、AIコンピュート,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
anyscale--github_org--504,anyscale,Anyscale,Anyscale — 公式GitHub Organization,github_org,https://github.com/ray-project,yes,unknown,,,unknown,週次〜月次,英語,分散AI、Ray、AIコンピュート,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
apache-software-foundation--github_org--742,apache-software-foundation,Apache Software Foundation,Apache Software Foundation — 公式GitHub Organization,github_org,https://github.com/apache,yes,unknown,,,unknown,週次〜月次,英語,OSS、データ、AI、Web基盤,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
apple--developer_blog--333,apple,Apple,Apple — Developer／Engineering,developer_blog,https://developer.apple.com/news/,yes,unknown,,,unknown,週次〜月次,英語,端末AI、OS、開発者基盤、ML,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
apple--research--332,apple,Apple,Apple — Research／Publications,research,https://machinelearning.apple.com/,yes,unknown,,,unknown,週次〜月次,英語,端末AI、OS、開発者基盤、ML,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
apple--other--331,apple,Apple,Apple — 公式サイト,other,https://www.apple.com/,yes,unknown,,,unknown,週次〜月次,英語,端末AI、OS、開発者基盤、ML,A,,html_diff,unknown,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
arm--github_org--277,arm,Arm,Arm — 公式GitHub Organization,github_org,https://github.com/ARM-software,yes,unknown,,,unknown,週次〜月次,英語,CPU IP、エッジAI、データセンター,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
baidu-ai--github_org--470,baidu-ai,Baidu AI,Baidu AI — 公式GitHub Organization,github_org,https://github.com/PaddlePaddle,yes,unknown,,,unknown,週次〜月次,中国語／英語,生成AI、検索、クラウド、オープンソース,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
brave--github_org--346,brave,Brave,Brave — 公式GitHub Organization,github_org,https://github.com/brave,yes,unknown,,,unknown,週次〜月次,英語,ブラウザ、検索、AI、プライバシー,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
cisa--github_org--705,cisa,CISA,CISA — 公式GitHub Organization,github_org,https://github.com/cisagov,yes,unknown,,,unknown,週次〜月次,英語,サイバーセキュリティ、AIセキュリティ、勧告,A,,github_api,no,公式主体の発信先。導入前に利用条件・robots.txt・実取得結果を再確認する。,2026-08-18
